source_scope_id,source_scope_label,paper_id,title,predicted_count,predicted_original_cohort_provenance_uncertain,predicted_verification_status,prediction_correct,reviewed_count,reviewed_original_cohort_provenance_uncertain,review_status,reviewer_notes,reviewer_id,reviewed_at_utc,updated_at_utc
stage06_backfill_b001_n100_20260419,stage06_backfill_b001_n100_20260419,799,Stiff-person syndrome after thymectomy in myasthenia gravis mimicking a post-thymectomy myasthenic crisis.,1,true,llm_candidate_exact,true,1,false,reviewed,Manual review confirms one extractable original SPS-spectrum patient in this paper.,user_manual_adjudication,2026-04-19T08:27:31Z,2026-04-19T08:27:31Z
stage06_backfill_b001_n100_20260419,stage06_backfill_b001_n100_20260419,800,Neuronal autoantibodies: differentiating clinically relevant and clinically irrelevant results.,401,false,llm_manual_review_required,false,5,false,reviewed,"Manual review confirms the extractable SPS-spectrum count is 5, because Table 2 lists five idiopathic SPS cases. The broader 401-patient cohort is a mixed autoantibody series rather than the SPS subgroup to count here.",user_manual_adjudication,2026-04-19T08:27:31Z,2026-04-19T08:27:31Z
stage06_backfill_b001_n100_20260419,stage06_backfill_b001_n100_20260419,812,Neurologic disorders associated with anti-glutamic acid decarboxylase antibodies: A comparison of anti-GAD antibody titers and time-dependent changes between neurologic disease and type I diabetes mellitus.,2,false,llm_candidate_exact,true,2,false,reviewed,Manual review confirms an extractable original SPS-spectrum cohort of 2 patients.,user_manual_adjudication,2026-04-19T08:27:31Z,2026-04-19T08:27:31Z
stage06_backfill_b001_n100_20260419,stage06_backfill_b001_n100_20260419,815,Common variable immunodeficiency associated with stiff-person syndrome.,1,true,llm_bounded_alternative,true,1,false,reviewed,Manual review confirms one extractable original SPS-spectrum patient in this paper.,user_manual_adjudication,2026-04-19T08:27:31Z,2026-04-19T08:27:31Z
stage06_backfill_b001_n100_20260419,stage06_backfill_b001_n100_20260419,821,ATAD1 encephalopathy and stiff baby syndrome: a recognizable clinical presentation.,1,false,llm_candidate_exact,true,1,false,reviewed,Manual review confirms one extractable original SPS-spectrum patient in this paper.,user_manual_adjudication,2026-04-19T08:27:31Z,2026-04-19T08:27:31Z
stage06_backfill_b001_n100_20260419,stage06_backfill_b001_n100_20260419,822,"Progressive encephalomyelitis with rigidity and myoclonus, a diagnostic challenge.",1,false,llm_candidate_exact,true,1,false,reviewed,Manual review confirms one extractable original SPS-spectrum patient in this paper.,user_manual_adjudication,2026-04-19T08:27:31Z,2026-04-19T08:27:31Z
stage06_backfill_b001_n100_20260419,stage06_backfill_b001_n100_20260419,826,Antiglycine receptor antibody related disease: a case series and literature review.,14,true,llm_candidate_exact,true,14,false,reviewed,Manual review confirms 14 original SPS-spectrum patients are extractable from this paper.,user_manual_adjudication,2026-04-19T08:27:31Z,2026-04-19T08:27:31Z
stage06_backfill_b001_n100_20260419,stage06_backfill_b001_n100_20260419,829,Progressive Encephalomyelitis with Rigidity and Myoclonus Resolving after Thymectomy with Subsequent Anasarca: An Autopsy Case.,1,true,llm_candidate_exact,true,1,false,reviewed,Manual review confirms this paper reports one original SPS-spectrum patient.,user_manual_adjudication,2026-04-19T08:27:31Z,2026-04-19T08:27:31Z
stage06_backfill_b001_n100_20260419,stage06_backfill_b001_n100_20260419,830,Longitudinal gait assessment in a stiff person syndrome.,1,true,llm_candidate_exact,true,1,false,reviewed,Manual review confirms this paper reports one original SPS-spectrum patient.,user_manual_adjudication,2026-04-19T08:27:31Z,2026-04-19T08:27:31Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,842,Progressive Encephalomyelitis With Rigidity: Stiff Person Syndrome Variant Associated With Multiple Sclerosis.,1,false,llm_bounded_alternative,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,919,Clinical and Immunologic Investigations in Patients With Stiff-Person Spectrum Disorder.,121,true,llm_semantic_conflict_manual_review_required,true,121,false,reviewed,Manual adjudication: extractable count is 121.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,921,Paraneoplastic stiff person syndrome: Inpatient rehabilitation outcomes of a rare disease from two cancer rehabilitation programmes.,2,false,llm_bounded_alternative,true,2,false,reviewed,Manual adjudication: extractable count is 2.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,942,Role of plasma exchange in stiff person syndrome.,10,false,llm_semantic_conflict_manual_review_required,true,10,false,reviewed,Manual adjudication: extractable count is 10.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,947,Amphiphysin-IgG autoimmune neuropathy: A recognizable clinicopathologic syndrome.,53,true,llm_manual_review_required,false,9,false,reviewed,Manual adjudication: extractable count is 9 (group; see Table 1).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,953,Spontaneous continuous motor unit single discharges.,14,true,llm_manual_review_required,false,1,false,reviewed,Manual adjudication: extractable count is 1 (1 with stiff limb syndrome).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,963,Clinical spectrum of glutamic acid decarboxylase antibodies in a Taiwanese population.,8,true,llm_manual_review_required,true,8,false,reviewed,Manual adjudication: extractable count is 8.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,1097,Stiff Limb Syndrome Mimicking Corticobasal Syndrome,2,false,llm_bounded_alternative,true,2,false,reviewed,Manual adjudication: extractable count is 2.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_pending30_hybrid_20260417_openai,stage06_pending30_hybrid_20260417_openai,1112,Practical management of stiff person syndrome in a limited resource setting-report of experiences in a two year follow-up,3,false,llm_candidate_exact,true,3,false,reviewed,User adjudication: abstract explicitly reports three SPS patients.,user_manual_adjudication,2026-04-17T21:59:31.4291891Z,2026-04-17T21:59:31.4291891Z
stage06_pending30_hybrid_20260417_openai,stage06_pending30_hybrid_20260417_openai,1119,Antibody spectrum in stiff person syndrome and related disorders,73,true,llm_semantic_conflict_manual_review_required,true,73,false,reviewed,"User adjudication: SPSD total is 73 with subgroup breakdown SPS=44, SLS=6, PERM=23.",user_manual_adjudication,2026-04-17T21:59:31.4291891Z,2026-04-17T21:59:31.4291891Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,1129,"GAD autoimmunity: Syndromes, comorbidities, and coexisting antibodies in 121 patients",121,false,llm_manual_review_required,false,0,false,reviewed,Manual adjudication: extractable count is 0 (not extractable).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_pending30_hybrid_20260417_openai,stage06_pending30_hybrid_20260417_openai,1227,Role of plasma exchange in stiff person syndrome,5,false,llm_candidate_exact,true,5,false,reviewed,User adjudication: retrospective review includes five SPS patients.,user_manual_adjudication,2026-04-17T21:59:31.4291891Z,2026-04-17T21:59:31.4291891Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,1239,Stiff-person syndrome and hypogammaglobulinaemia: An unusual combination,1,false,llm_semantic_conflict_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b002_n100_20260419,stage06_backfill_b002_n100_20260419,1251,Double trouble: Opisthotonos associated with guillain-barre Syndrome and GAD autoantibody,1,false,llm_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1337,Visual Dysfunction and Retinal Pathology occurs in Stiff-Person Syndrome,40,false,llm_semantic_conflict_manual_review_required,true,40,false,reviewed,Manual adjudication: extractable count is 40.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1339,Anti-GAD65 antibody testing at a tertiary care center,2,false,llm_bounded_alternative,true,2,false,reviewed,Manual adjudication: extractable count is 2.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1381,Determination of antibodies to GAD67 and other antigens in patients with GAD65 antibody-associated syndromes,109,true,llm_semantic_conflict_manual_review_required,false,32,false,reviewed,Manual adjudication: extractable count is 32.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1394,Inpatient physiotherapy management for stiff person syndrome,13,false,llm_manual_review_required,false,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1416,Immunomodulatory therapy in stiff-person syndrome (SPS): A controlled Rituximab-randomised study,20,false,llm_bounded_alternative,true,20,false,reviewed,Manual adjudication: extractable count is 20.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1441,Spectrum of stiff person syndrome expands with presence of retinal pathology,40,false,llm_bounded_alternative,true,40,false,reviewed,Manual adjudication: extractable count is 40.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1446,Neurologic disorders associated with anti-glutamic acid decarboxylase antibodies: Comparison of anti-GAD antibodies titer and time-dependent changes between neurologic disease and type I diabetes mellitus,2,false,llm_manual_review_required,true,2,false,reviewed,Manual adjudication: extractable count is 2.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1470,DPPX antibody-associated encephalitis Main syndrome and antibody effects,9,true,llm_manual_review_required,true,9,false,reviewed,Manual adjudication: extractable count is 9 (difficult; 9 is probably the safest answer).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1528,Glycine receptor modulating antibody predicting treatable stiff-person spectrum disorders,190,true,llm_semantic_conflict_manual_review_required,false,20,false,reviewed,"Manual adjudication: extractable count is 20 (SPS spectrum phenotypes included PERM 8, classic SPS 5, stiff limb 5, stiff trunk 1, isolated exaggerated startle 1).",user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1529,Paraneoplastic neurologic syndromes: Rare but more common than expected nine cases with a literature review,3,false,llm_semantic_conflict_manual_review_required,true,3,false,reviewed,Manual adjudication: extractable count is 3.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1603,Clinical characteristics of 88 confirmed cases of anti-Ri antibody-associated syndrome,0,false,llm_manual_review_required,true,0,false,reviewed,Manual adjudication: extractable count is 0 (not extractable).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1614,Long-term rituximab use benefits patients with stiff person syndrome,1,false,llm_manual_review_required,false,41,false,reviewed,Manual adjudication: extractable count is 41.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1625,Neuronal autoantibodies and clinical significance in stiff-person spectrum disorder,20,false,llm_semantic_conflict_manual_review_required,true,20,false,reviewed,Manual adjudication: extractable count is 20.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1674,Anti-glutamic acid decarboxylase associated neurologic disorders referred from neuro-ophthalmology and neurotology: A case series with characterization of vestibulo-ocular function,1,false,llm_manual_review_required,false,0,false,reviewed,Manual adjudication: extractable count is 0 (not extractable).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1675,Autologous Haematopoietic Stem Cell Transplantation (Auto-HSCT) in Stiff Person Syndrome (SPS): The UK experience,7,false,llm_semantic_conflict_manual_review_required,true,7,false,reviewed,Manual adjudication: extractable count is 7.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1718,Association of stiff-person syndrome with autoimmune endocrine diseases,14,false,llm_semantic_conflict_manual_review_required,true,14,false,reviewed,Manual adjudication: extractable count is 14.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1759,Stiff person-syndrome IgG affects presynaptic GABAergic release mechanisms,2,true,llm_bounded_alternative,true,2,false,reviewed,Manual adjudication: extractable count is 2.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1769,Improvement of stiff-person syndrome symptoms in pregnancy: Case series and literature review,9,false,llm_semantic_conflict_manual_review_required,false,2,false,reviewed,Manual adjudication: extractable count is 2.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b003_n100_20260419,stage06_backfill_b003_n100_20260419,1787,Functional stiff person like disorders: Clinical features and red flags,1,false,llm_manual_review_required,false,0,false,reviewed,Manual adjudication: extractable count is 0 (not extractable).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,1793,Stiff-person syndrome: The analyses of 15 cases and their prognosises,15,false,llm_semantic_conflict_manual_review_required,true,15,false,reviewed,Manual adjudication: extractable count is 15.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,1897,Autologous hematopoietic stem cell transplantation may be highly effective treatment for severe stiff person syndrome,9,false,llm_bounded_alternative,true,9,false,reviewed,Manual adjudication: extractable count is 9.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,1899,Stiff-person syndrome and type 1 diabetes mellitus: Report of a family,1,false,llm_semantic_conflict_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,1907,Unrecognized respiratory manifestations of stiff person syndrome (SPS),15,false,llm_bounded_alternative,true,15,false,reviewed,Manual adjudication: extractable count is 15.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,1912,Defining the clinical spectrum of variant-stiff person syndrome: A case series,18,false,llm_bounded_alternative,true,18,false,reviewed,Manual adjudication: extractable count is 18.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,1954,Defining the Expanding Clinical Spectrum of Pediatric-Onset Stiff Person Syndrome,15,false,llm_bounded_alternative,true,15,false,reviewed,Manual adjudication: extractable count is 15.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,2631,Inpatient care for stiff person syndrome in the United States: a nationwide readmission study.,0,true,llm_manual_review_required,true,0,false,reviewed,Manual adjudication: not extractable from the current paper.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,2658,"A Case of Anti-glutamic Acid Decarboxylase-65 Antibody Positive Stiff Person Syndrome Presenting Initially as Acute Peripheral Vestibulopathy, Leading to Delayed Diagnosis After Multiple Hospitalizations.",1,false,llm_semantic_conflict_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,2952,"Hypoventilation in glycine-receptor antibody related progressive encephalomyelitis, rigidity and myoclonus.",2,false,llm_semantic_conflict_manual_review_required,true,2,false,reviewed,Manual adjudication: extractable count is 2.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,3111,Anti-glycin-receptor antibody related stiff-person syndrome under treatment with an immune checkpoint inhibitor.,9,false,llm_manual_review_required,false,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,3118,A fatal case of glycine receptor antibody-mediated autoimmune encephalitis.,1,false,llm_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b004_n100_20260419,stage06_backfill_b004_n100_20260419,3133,Familial autoimmunity in neurological patients with GAD65 antibodies: an interview-based study.,65,true,llm_manual_review_required,false,0,false,reviewed,Manual adjudication: extractable count is 0 (not extractable).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b005_n100_20260419,stage06_backfill_b005_n100_20260419,3139,Clinical spectrum of high-titre GAD65 antibodies.,18,true,llm_manual_review_required,false,71,false,reviewed,Manual adjudication: extractable count is 71.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b005_n100_20260419,stage06_backfill_b005_n100_20260419,5180,Stiff-man syndrome - Results of interviews and psychological testing,13,false,llm_semantic_conflict_manual_review_required,true,13,false,reviewed,Manual adjudication: extractable count is 13.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b005_n100_20260419,stage06_backfill_b005_n100_20260419,5233,Familial stiff-man syndrome with GAD65 antibody,2,false,llm_bounded_alternative,true,2,false,reviewed,Manual adjudication: extractable count is 2.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b005_n100_20260419,stage06_backfill_b005_n100_20260419,5519,Physiological studies of spinal inhibitory circuits in patients with stiff-person syndrome,4,true,llm_manual_review_required,false,11,false,reviewed,Manual adjudication: extractable count is 11 (see Table 1).,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b005_n100_20260419,stage06_backfill_b005_n100_20260419,5755,Management of Autoimmune Encephalitis: An Observational Monocentric Study of 38 Patients,38,false,llm_manual_review_required,true,38,false,reviewed,Manual adjudication: extractable count is 38.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b005_n100_20260419,stage06_backfill_b005_n100_20260419,5850,STIFF-PERSON SYNDROME WITH AMPHIPHYSIN ANTIBODIES: DISTINCTIVE FEATURES OF A RARE DISEASE Reply,0,true,llm_manual_review_required,false,11,false,reviewed,"Manual adjudication: extractable count is 11 (difficult, probably 11).",user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b005_n100_20260419,stage06_backfill_b005_n100_20260419,6054,"Progressive encephalomyelitis, rigidity, and myoclonus: A novel glycine receptor antibody",1,false,llm_semantic_conflict_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,6420,Stiff-Man Syndrome and Variants,99,false,llm_semantic_conflict_manual_review_required,true,99,false,reviewed,Manual adjudication: extractable count is 99.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,6444,Clinical spectrum of stiff person syndrome associated with glutamic acid decarboxylase antibodies,2,true,llm_manual_review_required,false,6,false,reviewed,Manual adjudication: extractable count is 6.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,6549,Role of EMG evaluation in muscle hyperactivity syndromes,1,false,llm_manual_review_required,false,0,false,reviewed,Manual adjudication: not extractable from the current paper.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,6680,"Current clinical conditions of stiff-person syndrome in China, a national survey",0,false,llm_manual_review_required,true,0,false,reviewed,Manual adjudication: not extractable from the current paper.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,6777,Cortical silent periods in stiff person syndrome,0,false,llm_manual_review_required,true,0,false,reviewed,Manual adjudication: not extractable from the current paper.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,7557,Immune reactivity to glutamic acid decarboxylase 65 in stiff-man syndrome and type 1 diabetes mellitus,8,true,llm_manual_review_required,false,14,false,reviewed,Manual adjudication: extractable count is 14.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,8089,Seizure in patients with anti-gad antibodies,0,false,llm_manual_review_required,false,4,false,reviewed,Manual adjudication: extractable count is 4.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,8335,A case series of central and peripheral nervous system involvement in paraneoplastic syndromes,68,false,llm_manual_review_required,false,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,9564,Stiff person syndrome with atypical features and a favourable outcome with steroids,3,false,llm_manual_review_required,false,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,11318,PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY - ITS RELATION TO SUBACUTE MYOCLONIC SPINAL NEURONITIS AND TO STIFF MAN SYNDROME,3,true,llm_manual_review_required,false,2,false,reviewed,Manual adjudication: extractable count is 2.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,11732,Use of subcutaneous immunoglobulin in stiff person syndrome: Case series,5,true,llm_semantic_conflict_manual_review_required,true,5,false,reviewed,Manual adjudication: extractable count is 5.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b006_n100_20260419,stage06_backfill_b006_n100_20260419,11750,Anti-amphiphysin positive stiff-person syndrome due to invasive ductal carcinoma in a male patient,3,false,llm_manual_review_required,false,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,11822,Quantitative Assessment of Response to Long-Term Treatment with Intravenous Immunoglobulin in Patients with Stiff Person Syndrome,23,false,llm_semantic_conflict_manual_review_required,true,23,false,reviewed,Manual adjudication: extractable count is 23.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_pending30_hybrid_20260417_openai,stage06_pending30_hybrid_20260417_openai,11893,Brain and Muscle Metabolic Changes by FDG-PET in Stiff Person Syndrome Spectrum Disorders.,41,false,llm_bounded_alternative,true,41,false,reviewed,User adjudication: 41 is correct; 82 is the SPS percentage rather than the case count.,user_manual_adjudication,2026-04-17T21:59:31.4291891Z,2026-04-17T21:59:31.4291891Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,11915,Therapeutic plasma exchange in the management of stiff person syndrome spectrum disorders: a case series and review of the literature.,39,false,llm_manual_review_required,true,39,false,reviewed,Manual adjudication: extractable count is 39.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,11922,Case report: Amphiphysin-IgG autoimmunity: a paraneoplastic presentation of appendiceal goblet cell carcinoma.,1,false,llm_manual_review_required,true,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_pending30_hybrid_20260417_openai,stage06_pending30_hybrid_20260417_openai,11923,Seizure semiology and predictors of outcomes in Chinese patients with glutamic acid decarboxylase antibody-associated neurological syndrome.,22,false,llm_manual_review_required,false,1,false,reviewed,User adjudication: only one SPS patient is present within the broader 32-patient mixed GAD-associated seizure cohort.,user_manual_adjudication,2026-04-17T21:59:31.4291891Z,2026-04-17T21:59:31.4291891Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,11927,"Prevalence, Clinical Profiles, and Prognosis of Stiff-Person Syndrome in a Japanese Nationwide Survey.",65,true,llm_semantic_conflict_manual_review_required,false,55,false,reviewed,Manual adjudication: extractable count is 55.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_pending30_hybrid_20260417_openai,stage06_pending30_hybrid_20260417_openai,11935,Eculizumab for the treatment of glycine receptor antibody associated stiff-person syndrome.,2,true,llm_bounded_alternative,true,2,false,reviewed,User adjudication: two original SPS-spectrum patients; '16' refers to meningococcal disease cases in eculizumab recipients.,user_manual_adjudication,2026-04-17T21:59:31.4291891Z,2026-04-17T21:59:31.4291891Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,11939,Respiratory symptoms are common in stiff person syndrome spectrum disorders and are associated with number of body regions involved.,199,true,llm_bounded_alternative,true,199,false,reviewed,"Manual adjudication: extractable count is 199 (group, but with 2 individual-level patients).",user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
stage06_pending30_hybrid_20260417_openai,stage06_pending30_hybrid_20260417_openai,11942,Evaluation of glutamic acid decarboxylase (GAD) 65 antibody detection methods for neurological and diabetic investigation in an Australian diagnostic laboratory.,3,false,llm_candidate_exact,false,5,false,reviewed,User adjudication: Table 1 supports five extractable SPS patients.,user_manual_adjudication,2026-04-17T21:59:31.4291891Z,2026-04-17T21:59:31.4291891Z
stage06_backfill_b007_n100_20260419,stage06_backfill_b007_n100_20260419,11954,Thymoma-Related Stiff-Person Syndrome with Successfully Treated by Surgery.,4,false,llm_manual_review_required,false,1,false,reviewed,Manual adjudication: extractable count is 1.,user_manual_adjudication,2026-04-20T21:48:05Z,2026-04-20T21:48:05Z
